epoch;accuracy;loss;val_accuracy;val_loss
0;0.51191664;1.5547771849632264;0.6637499928474426;1.6458406295776367
1;0.73258334;0.9284941088358561;0.7451666593551636;0.8466259113947551
2;0.77141666;0.7360797724723815;0.7698333263397217;0.6911323273976644
